SalesID,Date,QuantitySold,TotalAmount,DiscountAmount,NetAmount,CustomerID,SupplierID,ShipperID,ProductID
1543,2023-01-29,53,14236.33,30.63,14205.7,1543,31,15,4991
1544,2023-03-13,97,81498.43000000001,91.37,81407.06000000001,1544,34,18,4976
1545,2023-06-27,11,7260.549999999999,186.07,7074.48,1545,28,16,4996
1546,2023-06-01,57,37183.95,151.89,37032.060000000005,1546,30,18,4989
1547,2022-08-14,9,2417.49,68.95,2348.5400000000004,1547,22,16,4995
1548,2022-03-14,33,22881.87,165.09,22716.78,1548,37,10,4990
1549,09-17-2023,38,37814.94,249.12,37565.82,1549,32,15,4973
1550,2021-12-22,21,19536.3,106.35,19429.95,1550,38,12,4998
1551,2022-07-28,41,40800.33,102.75,40697.58,1551,15,16,4973
1552,2022-10-15,43,16622.51,49.95,16572.559999999998,1552,27,15,4999
1553,2022-08-08,77,33250.14,18.64,33231.5,1553,29,15,4982
1554,2023-09-26,97,64024.85,120.08,63904.77,1554,37,18,4996
1555,2022-06-12,74,48273.9,176.55,48097.35,1555,37,16,4989
1556,2022-01-15,47,39488.93,49.12,39439.81,1556,35,10,4976
1557,2021-11-25,57,3876.57,7.54,3869.03,1557,29,15,4974
1558,2022-07-22,72,46231.92,89.48,46142.44,1558,13,17,4997
1559,2022-12-12,41,9381.62,7.47,9374.15,1559,36,17,4967
1560,2023-05-14,62,42990.18,196.28,42793.9,1560,28,12,4990
1561,2022-11-02,94,36337.58,107.07,36230.51,1561,36,17,4999
1562,2022-05-09,90,41498.1,34.09,41464.01,1562,32,16,4977
1563,2022-03-16,1,840.19,33.24,806.95,1563,37,16,4976
1564,2022-08-20,77,5236.77,7.04,5229.7300000000005,1564,15,15,4974
1565,2022-07-28,55,21261.35,107.84,21153.51,1565,37,10,4999
1566,2021-12-08,13,3491.9300000000003,21.75,3470.1800000000003,1566,39,18,4995
1567,2022-01-26,44,17009.079999999998,78.22,16930.859999999997,1567,26,16,4999
1568,2023-08-09,3,1953.33,35.04,1918.29,1568,34,15,4963
1569,2022-05-10,65,42322.15,147.24,42174.91,1569,36,12,4995
1570,2021-12-15,5,340.05,11.1,328.95,1570,32,12,4974
1571,2022-08-23,82,81600.66,168.0,81432.66,1571,13,17,4973
1572,2023-06-04,81,80605.53,126.84,80478.69,1572,38,10,4973
1573,2023-02-02,28,10823.96,38.76,10785.2,1573,38,15,4999
1574,2022-03-29,97,6596.97,19.34,6577.63,1574,15,17,4974
1575,07-12-2022,69,29795.58,39.09,29756.49,1575,24,15,4982
1576,2023-03-08,97,63277.95,175.98,63101.97,1576,24,15,4989
1577,2022-09-01,61,39168.71,185.56,38983.15,1577,22,17,4997
1578,2021-09-30,50,42009.5,249.91,41759.59,4391,13,12,4976
1579,03-16-2023,61,60702.93,72.22,60630.71,1579,29,17,4973
1580,2022-07-28,22,19202.7,105.59,19097.11,1580,33,15,4966
1581,11-18-2022,44,36968.36,21.9,36946.46,1581,24,17,4976
1582,04-22-2023,87,82783.11,206.17,82576.94,1832,24,15,4923
1583,2023-09-12,11,7175.85,115.54,7060.31,1583,28,16,4989
1584,2022-07-29,99,64582.65,45.44,64537.21,1584,15,15,4989
1585,2022-04-13,61,28126.49,71.84,28054.65,1585,28,12,4977
1586,2023-01-05,90,6120.900000000001,13.63,6107.27,1586,29,15,4974
1587,2023-08-09,27,26868.51,67.83,26800.68,1587,28,12,4973
1588,2022-09-29,17,7362.700000000001,42.12,7320.580000000001,1588,32,18,4954
1589,2022-12-13,7,4566.45,103.26,4463.19,1589,37,12,4989
1590,2023-04-21,91,59363.85,106.13,59257.72,1590,28,10,4989
1591,09-22-2022,42,2856.42,6.51,2849.91,1591,24,15,4974
1592,11-13-2022,10,2288.2,15.0,2273.2,1592,40,15,4967
1593,2022-01-16,38,32202.34,144.87,32057.47,1593,31,17,4994
1594,11-01-2021,31,20461.55,95.25,20366.3,1594,30,17,4996
1595,2022-03-23,18,8299.619999999999,113.16,8186.459999999999,1595,40,10,4995
1596,2023-06-19,21,13484.31,128.91,13355.4,1596,32,18,4995
1597,2023-03-10,71,25844.71,109.13,25735.58,1597,33,18,4956
1598,2023-08-19,11,7260.549999999999,116.9,7143.65,1598,40,16,4996
1599,2023-08-06,28,18481.4,34.87,18446.53,1599,39,17,4996
1600,2022-06-04,79,66946.97,110.57,66836.4,1600,33,18,4994
1601,2022-05-18,68,29450.800000000003,9.46,29441.340000000004,1601,39,18,4954
1602,2022-06-02,78,50084.58,52.44,50032.14,1602,37,12,4997
1603,2022-05-03,67,43707.45,147.38,43560.07000000001,1603,29,16,4989
1604,2023-07-26,47,39829.21,190.39,39638.82,1604,29,18,4994
1605,06-19-2023,53,24437.77,73.99,24363.78,1605,39,12,4977
1606,2023-02-07,65,3004.95,2.69,3002.26,1606,38,12,4995
1607,2023-05-23,73,28219.61,21.89,28197.72,1607,31,16,4999
1608,2021-12-20,2,1284.22,82.08,1202.14,1608,40,15,4997
1609,2022-09-11,2,728.02,58.37,669.65,1609,38,12,4956
1610,2022-09-21,77,35503.93,123.26,35380.67,1610,37,10,4977
1611,2021-12-20,24,6446.64,20.27,6426.37,1611,36,12,4991
1612,2023-03-12,15,9766.65,139.75,9626.9,1612,30,15,4963
1613,2022-04-22,1,268.61,35.77,232.84,1613,35,12,4991
1614,2022-11-29,91,77116.12999999999,143.46,76972.66999999998,1614,28,10,4994
1615,2022-09-09,94,82047.90000000001,43.51,82004.39000000001,1615,38,12,4966
1616,12-26-2021,92,39727.44,115.25,39612.19,1616,34,15,4982
1617,2022-01-12,66,30431.94,12.62,30419.32,1617,40,12,4977
1618,2022-01-26,71,4828.71,18.96,4809.75,1618,38,10,4974
1619,2023-02-04,54,23387.4,81.65,23305.75,1619,24,10,4954
1620,2022-12-30,68,3143.64,3.45,3140.19,1932,28,16,4949
1621,2022-08-30,12,4638.84,36.78,4602.06,1621,29,17,4999
1622,2023-02-08,52,36056.28,198.75,35857.53,1622,36,15,4990
1623,04-05-2023,13,8580.65,65.17,8515.48,1623,40,17,4996
1624,2023-05-29,64,23296.64,64.84,23231.8,1624,39,15,4956
1625,2023-08-14,64,2958.72,12.95,2945.77,1625,33,18,4949
1626,2022-10-25,30,29853.9,236.36,29617.54,1626,27,18,4973
1627,2023-04-08,6,408.06000000000006,16.73,391.33,1627,22,18,4974
1628,2021-10-28,50,34669.5,169.91,34499.59,1628,15,16,4990
1629,2023-08-15,6,277.38,7.18,270.2,1629,13,10,4995
1630,2023-01-21,36,1664.28,6.55,1657.73,1630,34,18,4995
1631,2022-05-01,6,2766.54,42.97,2723.57,1631,21,16,4977
1632,06-28-2022,45,2080.35,6.21,2074.14,1632,36,17,4949
1633,2022-04-29,47,30660.45,140.14,30520.31,1633,34,18,4989
1634,2022-08-10,24,20948.4,41.68,20906.72,1634,22,15,4966
1635,2023-08-28,55,51166.5,92.83,51073.67,1635,21,10,4998
1636,2022-02-13,98,63930.3,121.98,63808.32,4153,40,15,4989
1637,2022-11-28,39,16890.9,37.34,16853.56,1637,34,12,4954
1638,2021-12-31,81,77073.93,145.45,76928.48,1638,27,12,4923
1639,2021-12-24,45,37808.55,207.76,37600.79,1639,37,15,4976
1640,2021-12-07,5,1144.1,32.92,1111.1799999999998,1640,24,12,4967
1641,2021-10-20,78,5304.780000000001,1.56,5303.22,1641,39,12,4974
1642,2021-10-13,80,74424.0,93.83,74330.17,1642,38,10,4998
1643,2022-09-05,93,59716.23,139.65,59576.58,1643,22,17,4997
1644,2023-09-12,27,25118.1,248.05,24870.05,1644,40,15,4998
1645,2023-01-11,60,38526.6,152.47,38374.13,1645,24,12,4997
1646,2023-07-29,91,41959.19,25.45,41933.74,1646,21,10,4977
1647,2023-09-21,44,38405.4,196.51,38208.89,1647,15,12,4966
1648,2021-12-21,49,48761.37,122.16,48639.21,1648,13,17,4973
1649,2022-04-13,67,4556.67,11.0,4545.67,1649,32,12,4995
1650,08-07-2023,34,1571.82,4.09,1567.73,1650,34,17,4949
1651,2023-08-08,64,2958.72,6.88,2951.84,1651,40,16,4949
1652,2022-12-21,40,34914.0,105.4,34808.6,1652,31,17,4966
1653,2022-09-10,15,9785.25,25.43,9759.82,1653,37,10,4989
1654,2023-08-29,1,431.82,6.04,425.78,1654,40,16,4982
1655,2023-09-02,47,17108.47,37.08,17071.39,1655,38,10,4956
1656,2021-11-18,87,86576.31,102.31,86474.0,1656,40,12,4973
1657,2023-02-04,48,31682.4,23.24,31659.16,1657,15,15,4996
1658,2022-01-20,43,40915.79,124.27,40791.52,1658,24,10,4923
1659,2021-10-15,52,49479.56,250.46,49229.1,1659,31,18,4923
1660,2022-07-10,81,80605.53,215.93,80389.6,1660,33,15,4973
1661,2022-12-31,25,21185.75,250.39,20935.36,1661,32,18,4995
1662,2023-09-24,92,42420.28,73.28,42347.0,1662,21,15,4977
1663,11-12-2022,97,63157.67,145.28,63012.39,1663,38,17,4963
1664,2022-02-18,71,30659.22,123.57,30535.65,1664,34,10,4982
1665,12-13-2022,28,18231.08,73.73,18157.35,1665,39,17,4963
1666,2023-04-08,52,23976.68,135.83,23840.85,1666,38,15,4977
1667,2021-12-23,54,24898.86,20.11,24878.75,1667,35,10,4977
1668,2022-06-16,81,31312.17,3.57,31308.6,1668,13,17,4999
1669,2023-07-05,67,25900.19,35.13,25865.06,1669,31,18,4999
1670,2023-08-06,99,64459.89,27.2,64432.69,1670,21,16,4963
1671,2023-09-02,29,28858.77,169.19,28689.58,1671,30,15,4973
1672,2023-07-21,74,34120.66,18.13,34102.53,1672,32,15,4977
1673,2022-07-04,27,11659.14,121.61,11537.53,1673,24,15,4982
1674,2022-11-26,21,18329.85,100.68,18229.17,1674,30,12,4966
1675,2023-01-25,10,8474.3,17.8,8456.5,4489,37,10,4994
1676,2021-10-29,88,74573.84,126.36,74447.48,1676,39,12,4994
1677,2022-05-30,90,57789.9,83.3,57706.6,1677,15,10,4997
1678,2021-11-25,99,64459.89,44.51,64415.38,1678,40,16,4963
1679,2023-08-01,7,5932.009999999999,22.25,5909.759999999999,1679,13,16,4994
1680,2021-11-15,67,56777.81,34.01,56743.8,1680,37,16,4994
1681,2023-08-05,99,38270.43,108.09,38162.34,1681,33,18,4999
1682,2023-09-12,46,38981.78,44.37,38937.41,1682,32,15,4994
1683,2022-12-23,41,1895.43,5.39,1890.04,1683,27,15,4949
1684,2022-03-20,90,85637.7,198.94,85438.76,1684,40,18,4923
1685,2023-04-16,45,29299.95,4.99,29294.96,1685,36,16,4963
1686,2022-05-03,8,5218.8,187.04,5031.76,1686,31,16,4989
1687,2023-08-18,99,83178.81000000001,75.34,83103.47000000002,1687,30,18,4976
1688,2022-04-07,85,22831.85,30.83,22801.02,1688,32,16,4991
1689,2022-12-07,7,3227.63,131.68,3095.95,1689,38,15,4977
1690,2022-02-14,49,3332.49,3.39,3329.1000000000004,1690,36,12,4974
1691,2022-02-01,32,22188.48,86.37,22102.11,1691,39,12,4990
1692,2021-10-29,84,30576.84,47.28,30529.56,1692,39,15,4956
1693,2022-05-15,34,14725.4,82.25,14643.15,1693,26,10,4954
1694,2023-05-19,83,54042.130000000005,153.63,53888.50000000001,1694,21,18,4963
1695,2023-04-02,38,35351.4,26.92,35324.48,1695,28,15,4998
1696,07-23-2022,70,45664.5,144.81,45519.69,1696,29,18,4995
1697,2023-03-10,85,3929.55,13.3,3916.25,1697,29,12,4949
1698,2023-05-15,89,41037.01,120.16,40916.84999999999,1698,33,18,4977
1699,2022-05-23,18,6552.18,90.35,6461.83,1699,32,17,4956
1700,2022-09-13,35,1618.05,4.16,1613.89,1700,39,16,4995
1701,2021-10-13,5,1820.05,101.3,1718.75,1701,30,10,4956
1702,2023-08-26,24,6446.64,57.42,6389.22,1702,15,18,4991
1703,2022-11-08,74,28606.18,33.73,28572.45,1703,34,12,4999
1704,2022-01-26,69,64190.7,249.33,63941.37,1704,32,18,4998
1705,2022-06-13,92,42420.28,77.71,42342.57,1705,28,18,4977
1706,2023-08-29,42,9610.44,43.94,9566.5,1706,37,16,4967
1707,2022-03-10,11,4750.02,121.01,4629.009999999999,1707,33,18,4982
1708,2022-11-17,61,39168.71,44.56,39124.15,1708,30,18,4997
1709,2023-03-07,65,60469.5,216.76,60252.74,1709,13,17,4998
1710,03-12-2023,98,42443.8,65.15,42378.65,1710,39,16,4954
1711,2022-05-25,60,57091.8,16.96,57074.84,1711,29,18,4923
1712,2023-09-20,89,20364.98,49.64,20315.34,1712,13,12,4967
1713,2023-09-24,9,4149.81,33.49,4116.32,1713,38,16,4977
1714,2023-01-15,35,2380.3500000000004,2.32,2378.03,1714,39,10,4974
1715,2022-08-11,84,22563.24,62.25,22500.99,1715,33,15,4991
1716,2023-04-13,23,6178.030000000001,52.39,6125.64,1716,38,12,4991
1717,2023-05-12,30,29853.9,201.75,29652.15,1717,24,12,4973
1718,2022-05-02,26,16928.86,163.93,16764.93,1718,26,15,4963
1719,2022-02-12,86,39653.74,19.73,39634.01,1719,29,12,4977
1720,2022-03-07,51,43218.93,15.9,43203.03,1720,27,16,4994
1721,2022-08-20,84,70575.96,26.04,70549.92000000001,3805,27,17,4976
1722,11-23-2022,88,58084.4,39.96,58044.44,1722,30,18,4996
1723,2023-06-29,83,82595.79,251.7,82344.09,1723,38,15,4973
1724,2022-02-22,49,31965.15,16.39,31948.76,1724,27,15,4989
1725,2022-11-11,94,4345.62,11.82,4333.8,1725,26,17,4949
1726,2023-06-08,64,55862.4,178.13,55684.27,1726,37,17,4966
1727,2021-10-21,68,47150.52,185.82,46964.7,1727,38,17,4990
1728,2023-01-25,79,73493.7,58.42,73435.28,1728,36,10,4998
1729,2023-02-27,34,23575.26,149.07,23426.19,1729,40,17,4990
1730,2023-01-31,23,1564.23,4.02,1560.21,1730,33,10,4974
1731,2022-09-28,53,50431.09,138.36,50292.73,1731,15,15,4923
1732,2023-04-16,18,1224.18,1.15,1223.03,1732,30,15,4974
1733,2023-08-31,48,47766.24,174.07,47592.17,1733,36,15,4973
1734,11-23-2021,42,29122.38,72.93,29049.45,1734,38,12,4990
1735,2022-11-29,11,9321.73,49.2,9272.53,1735,30,15,4994
1736,2023-08-12,45,16380.45,85.16,16295.29,1736,35,18,4956
1737,04-10-2023,40,15462.8,20.68,15442.12,1737,27,12,4999
1738,2023-01-31,95,82920.75,192.46,82728.29,1738,38,16,4966
1739,2023-09-08,94,43342.46,72.45,43270.01,1739,37,10,4977
1740,2023-09-06,8,7961.04,202.31,7758.73,1740,39,16,4973
1741,2023-05-16,66,55452.54,148.61,55303.93,1741,38,18,4976
1742,2023-05-07,82,53391.02,70.2,53320.82000000001,1742,13,15,4963
1743,2023-02-06,47,2172.81,8.31,2164.5,1743,30,10,4949
1744,2023-08-17,31,19905.41,190.74,19714.67,1744,35,12,4997
1745,2023-01-08,66,61399.8,22.81,61376.99,1745,38,17,4998
1746,2022-12-10,49,3332.49,10.81,3321.6800000000003,1746,15,10,4974
1747,2022-05-07,21,13699.35,58.19,13641.16,1747,31,10,4995
1748,2022-05-10,99,6732.990000000001,15.55,6717.4400000000005,1748,34,18,4974
1749,2023-09-28,4,2609.4,170.62,2438.78,1749,15,12,4989
1750,2022-05-14,52,45388.2,43.46,45344.740000000005,1750,26,12,4995
1751,2023-04-02,18,15711.3,57.25,15654.05,1751,28,18,4995
1752,08-13-2023,3,805.83,43.51,762.32,1752,37,12,4995
1753,12-03-2021,87,19907.34,0.67,19906.67,1753,38,10,4967
1754,2022-04-28,17,6571.69,32.38,6539.31,2764,31,18,4999
1755,2022-06-29,3,2520.57,159.18,2361.3900000000003,1755,34,16,4995
1756,2021-11-04,26,22694.1,93.36,22600.74,1756,15,15,4966
1757,2022-06-24,95,36724.15,109.21,36614.94,1757,13,18,4999
1758,2023-09-20,26,5949.32,58.66,5890.66,1758,36,18,4967
1759,2022-08-17,19,13174.41,48.04,13126.37,1759,35,15,4990
1760,2022-07-09,71,46863.55,74.47,46789.08,1760,34,16,4996
1761,2023-01-14,67,30893.03,49.69,30843.34,1761,24,10,4977
1762,2022-09-05,22,19202.7,138.92,19063.78,1762,21,18,4966
1763,2022-12-12,59,13500.38,19.0,13481.38,1763,33,10,4967
1764,2022-04-25,85,22831.85,23.66,22808.19,1764,38,17,4991
1765,2022-03-09,50,42371.5,217.61,42153.89,1765,31,17,4994
1766,2023-01-11,96,4438.08,1.51,4436.57,1766,26,16,4949
1767,2022-08-15,75,48158.25,167.43,47990.82,1767,33,10,4997
1768,01-15-2022,42,27398.7,129.86,27268.84,1768,32,10,4989
1769,2023-07-07,7,3022.74,16.47,3006.27,1769,40,16,4982
1770,2022-09-29,53,49305.9,204.66,49101.23999999999,1770,32,12,4998
1771,2023-06-07,18,832.14,0.37,831.77,1771,32,16,4949
1772,2022-11-06,82,22026.02,63.87,21962.15,1772,24,10,4991
1773,2022-04-21,38,16457.8,18.87,16438.93,1773,39,10,4995
1774,01-22-2022,44,19056.4,54.13,19002.27,1774,35,16,4954
1775,2022-04-10,1,268.61,65.79,202.82,1775,30,12,4995
1776,2021-12-22,44,43785.72,199.21,43586.51,1776,27,12,4973
1777,2023-03-19,13,3491.9300000000003,64.44,3427.49,1777,27,16,4991
1778,2023-01-17,36,9669.96,8.35,9661.61,1778,21,17,4991
1779,2023-06-30,100,43310.0,100.95,43209.05,1779,40,18,4954
1780,2022-08-03,47,31022.35,163.29,30859.06,1780,39,18,4996
1781,2022-06-07,20,7731.4,40.18,7691.219999999999,1781,26,10,4999
1782,2022-04-02,67,58480.95,54.58,58426.37,1782,37,10,4966
1783,2021-10-28,68,15559.76,11.47,15548.29,1783,34,18,4967
1784,2022-11-08,58,53957.4,117.96,53839.44,1784,27,10,4998
1785,2022-06-18,45,19489.5,44.04,19445.46,1785,29,18,4954
1786,03-15-2023,75,48833.25,135.01,48698.24,1786,33,17,4963
1787,2021-10-14,46,19863.72,28.54,19835.18,1787,39,17,4995
1788,2022-01-14,90,59404.49999999999,193.16,59211.33999999999,1788,29,16,4996
1789,2022-04-17,54,53737.02,195.96,53541.06,1789,29,15,4995
1790,11-02-2022,30,19533.3,4.48,19528.82,3627,36,18,4963
1791,08-16-2023,30,28545.9,25.43,28520.47,1791,28,15,4923
1792,2022-09-30,48,44654.4,64.93,44589.47,1792,33,18,4998
1793,2021-11-24,58,13271.56,40.92,13230.64,1793,36,10,4995
1794,2023-01-25,28,18231.08,133.74,18097.34,1794,13,15,4963
1795,08-19-2022,44,41867.32,22.05,41845.27,1795,37,18,4923
1796,2022-05-10,52,3536.5200000000004,6.5,3530.0200000000004,1796,24,15,4974
1797,2022-05-09,73,61862.39,252.98,61609.41,1797,28,15,4994
1798,2021-11-14,82,31698.74,56.5,31642.24,1798,40,15,4999
1799,2023-05-02,93,40159.26,77.19,40082.07,1799,39,16,4982
1800,2022-09-27,83,78976.98999999999,152.14,78824.84999999999,1800,26,17,4923
1801,2022-03-11,37,34421.1,217.4,34203.7,1801,15,16,4998
1802,2022-02-15,66,55452.54,45.22,55407.32,1802,36,15,4995
1803,2023-03-09,35,32560.5,175.93,32384.57,1803,29,16,4998
1804,2023-04-02,85,5780.85,14.3,5766.55,1804,33,10,4974
1805,2023-07-24,99,94201.47,57.56,94143.91,1805,28,18,4923
1806,2023-08-29,85,72031.55,194.48,71837.07,1806,28,17,4994
1807,2022-09-08,79,78615.27,235.81,78379.46,1807,32,12,4973
1808,2022-05-26,10,8474.3,37.45,8436.849999999999,1808,39,12,4994
1809,08-12-2023,38,37814.94,85.89,37729.05,1809,31,12,4973
1810,2023-05-28,14,13024.2,110.6,12913.6,1810,26,16,4995
1811,2023-09-08,66,17728.260000000002,73.61,17654.65,1811,21,18,4991
1812,2022-04-14,35,29406.65,35.54,29371.11,1812,24,15,4976
1813,2023-05-24,80,67794.4,208.25,67586.15,1813,29,18,4994
1814,2022-05-09,40,15462.8,101.2,15361.6,1814,29,17,4999
1815,2022-07-12,50,3400.5000000000005,10.77,3389.7300000000005,1815,29,16,4974
1816,2022-09-04,17,785.91,12.69,773.2199999999999,1816,21,18,4949
1817,2022-09-04,67,56292.73,180.43,56112.3,1817,35,16,4976
1818,2022-02-19,59,2727.57,1.18,2726.39,1818,15,18,4949
1819,2023-05-27,15,6477.3,12.46,6464.84,1819,30,16,4982
1820,11-24-2021,34,32352.02,43.79,32308.23,1820,33,17,4923
1821,2023-09-07,91,35177.87,32.57,35145.3,1821,35,12,4999
1822,2023-02-09,81,29484.81,39.94,29444.87,1822,40,15,4956
1823,2021-11-12,13,11347.05,66.06,11280.990000000002,1823,15,15,4966
1824,2023-07-01,65,42402.75,59.24,42343.51,1824,30,15,4989
1825,2021-12-10,14,9115.54,66.83,9048.71,1825,32,18,4963
1826,2022-06-14,7,6512.099999999999,14.42,6497.679999999999,1826,22,12,4998
1827,2021-10-13,1,651.11,174.25,476.86,1827,22,18,4963
1828,2023-07-21,47,46771.11,53.69,46717.42,1828,35,15,4973
1829,2022-02-07,18,1224.18,3.7,1220.48,1829,31,17,4974
1830,2023-05-29,17,16917.21,53.84,16863.37,1830,28,17,4973
1831,2022-09-15,62,57678.6,165.36,57513.24,1831,38,18,4998
1832,2023-07-02,34,22441.7,42.63,22399.07,1832,21,17,4996
1833,2022-09-19,15,6496.5,79.58,6416.92,1833,35,10,4954
1834,2023-03-15,20,16948.6,133.88,16814.719999999998,1834,32,12,4994
1835,2022-05-27,45,39278.25,33.79,39244.46,1835,39,12,4966
1836,2023-05-25,100,46109.0,39.54,46069.46,1836,29,16,4977
1837,2021-10-26,75,74634.75,61.9,74572.85,1837,35,12,4973
1838,2021-11-10,25,6715.25,25.53,6689.72,1838,38,10,4991
1839,2023-02-14,11,7627.29,165.26,7462.03,1839,39,15,4990
1840,2022-03-13,3,1957.05,48.95,1908.1,1840,26,16,4989
1841,2023-01-29,19,8204.58,9.05,8195.53,1841,13,16,4982
1842,04-21-2023,31,1433.13,11.74,1421.39,1842,29,18,4949
1843,2023-09-26,35,15158.5,78.14,15080.36,1843,22,10,4954
1844,2023-03-24,2,1745.7,201.58,1544.12,1844,27,18,4966
1845,10-13-2022,27,17613.45,6.82,17606.63,1845,38,16,4989
1846,2023-01-21,42,18136.44,17.94,18118.5,1846,15,18,4982
1847,2022-08-01,71,45589.81,8.79,45581.02,1847,15,17,4997
1848,2021-10-19,24,15841.2,79.11,15762.089999999998,1848,15,16,4996
1849,2023-02-17,55,38136.45,172.15,37964.3,1849,33,15,4990
1850,2023-03-31,22,5034.04,36.12,4997.92,1850,15,18,4995
1851,2022-10-07,46,19863.72,16.66,19847.06,1851,24,12,4982
1852,2023-05-12,38,33168.3,43.22,33125.08,1852,30,15,4966
1853,2022-06-20,27,25118.1,185.91,24932.19,1853,24,12,4998
1854,2022-07-22,62,22568.62,45.56,22523.06,1854,33,10,4956
1855,2022-05-07,2,1304.7,193.04,1111.66,3053,13,18,4989
1856,2022-10-28,83,53295.130000000005,148.08,53147.05,1856,22,18,4997
1857,2023-04-18,96,62506.56,41.45,62465.11,1857,37,16,4995
1858,2022-12-06,29,12559.9,118.64,12441.260000000002,1858,34,16,4954
1859,2022-04-23,37,35206.61,119.23,35087.38,1859,30,17,4923
1860,2022-10-27,82,56857.98,197.71,56660.27,1860,15,16,4990
1861,2021-12-18,47,32589.33,7.87,32581.46,1861,21,18,4990
1862,2023-04-16,82,69489.26,23.26,69466.0,1862,39,17,4995
1863,2023-08-22,70,25480.7,17.68,25463.02,1863,37,15,4956
1864,2023-04-06,23,20075.55,258.51,19817.04,1864,37,17,4966
1865,2023-06-07,96,37110.72,2.19,37108.53,1865,21,18,4999
1866,2023-06-13,95,61000.45,98.95,60901.50000000001,1866,24,15,4997
1867,2023-04-01,53,36749.67,33.74,36715.93,3424,27,15,4990
1868,2022-10-17,40,25684.4,176.4,25508.0,1868,13,18,4997
1869,2022-08-05,81,29484.81,107.05,29377.76,1869,28,15,4956
1870,2023-07-15,6,408.06000000000006,3.32,404.74000000000007,1870,22,16,4974
1871,2022-09-27,88,57297.68,92.3,57205.38,1871,39,17,4963
1872,08-28-2022,31,27058.35,164.42,26893.930000000004,1872,33,12,4966
1873,2022-08-05,18,8299.619999999999,22.35,8277.269999999999,1873,31,12,4977
1874,2022-05-22,99,68645.61,8.29,68637.32,1874,15,17,4990
1875,2022-02-23,32,27931.2,220.85,27710.35,3568,22,12,4966
1876,2022-02-01,87,73096.53,45.39,73051.14,1876,21,18,4976
1877,2023-09-23,5,3466.95,45.92,3421.03,1877,27,16,4995
1878,2023-09-17,17,15815.1,171.75,15643.35,1878,22,15,4995
1879,2022-06-20,58,13271.56,48.33,13223.23,1879,33,10,4967
1880,2023-05-18,19,6916.19,14.93,6901.259999999999,1880,31,18,4956
1881,2022-05-05,78,51483.9,184.73,51299.16999999999,1881,27,12,4996
1882,2023-06-11,36,23439.96,183.3,23256.66,1882,21,18,4963
1883,2022-08-26,33,12012.33,4.46,12007.87,1883,26,17,4956
1884,2023-08-13,43,36128.170000000006,26.49,36101.68000000001,1884,13,12,4976
1885,2022-12-07,26,25873.38,158.17,25715.210000000003,1885,24,10,4973
1886,2021-11-29,28,12910.52,38.52,12871.999999999998,1886,36,15,4977
1887,2023-06-29,23,10605.07,95.65,10509.42,1887,40,16,4977
1888,2022-08-11,48,2219.04,5.14,2213.9,1888,33,10,4949
1889,2021-12-22,2,1284.22,43.05,1241.17,1889,37,12,4997
1890,2023-01-14,18,4834.9800000000005,52.38,4782.6,1890,24,16,4991
1891,2023-09-13,87,56646.57,119.87,56526.7,1891,27,12,4963
1892,2022-01-01,40,14560.4,22.97,14537.43,1892,39,12,4956
1893,2022-11-07,59,38415.49,38.72,38376.77,1893,32,17,4995
1894,2022-10-20,89,88566.56999999999,25.52,88541.04999999999,1894,35,18,4973
1895,2022-07-08,8,3454.56,13.01,3441.55,1895,28,10,4982
